% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
556857 +3.552713679e-12 +3.552713679e-12 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6001e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
566257 +2.330580173e-12 +2.330580173e-12 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
604928 +1.534772309e-12 +1.534772309e-12 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.5999e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
623876 +8.242295735e-13 +8.242295735e-13 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
628076 +6.252776075e-13 +6.252776075e-13 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
631676 +3.694822226e-13 +3.694822226e-13 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
632876 +2.273736754e-13 +2.273736754e-13 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
653876 +1.136868377e-13 +1.136868377e-13 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
663076 +8.526512829e-14 +8.526512829e-14 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
663676 +5.684341886e-14 +5.684341886e-14 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
731739 +2.842170943e-14 +2.842170943e-14 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
789959 +0.000000000e+00 +0.000000000e+00 +2.339200000e+02 +2.339200000e+02 -3.4224e+00 +6.3920e-01 -2.9248e+00 -2.9248e+00 -5.0080e-01 +3.5336e+00 +1.3344e+00 +6.6160e-01 +5.6000e-02 +1.7440e+00 -2.6136e+00 -7.7680e-01 -9.8800e-01 -1.8240e-01 +9.2640e-01 +3.7256e+00 +8.1520e-01 -1.7120e-01 -2.0024e+00 +1.1160e+00
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.291055779e+02 +3.291055779e+02 +2.681855779e+02 -6.092000000e+01 +6.7795e-03 -3.9780e+00 -5.2449e-01 -4.3272e+00 +4.8180e+00 -4.5411e+00 -1.0927e+00 -2.4221e+00 -1.1969e+00 +3.9414e+00 -3.1630e+00 +4.4712e+00 -2.2595e+00 +4.4883e+00 -1.5380e+00 -3.8053e+00 +1.3683e+00 -1.0925e-02 -4.6534e+00 -9.3684e-01
397 +7.271314765e+01 +7.271314765e+01 +1.179314765e+01 -6.092000000e+01 +3.9468e-01 -9.6190e-01 +1.2821e+00 -6.3940e-01 -2.7590e+00 +2.3809e+00 +8.1737e-01 -1.6189e+00 -3.1707e+00 -2.8754e+00 -8.2422e-01 -1.0921e-01 -3.4339e+00 -4.3596e+00 +2.2252e-01 -2.5505e-01 +3.3399e+00 +3.0964e+00 +1.6286e+00 -1.6078e+00
592 +6.133118011e+01 +6.133118011e+01 +4.111801088e-01 -6.092000000e+01 +3.6097e+00 -1.5421e+00 +4.8080e+00 -2.1270e+00 -3.9473e+00 +2.7121e+00 +2.4818e+00 -1.2550e-01 -3.0559e+00 -2.3988e+00 -7.6056e-01 +3.8497e+00 -3.8010e+00 -1.2865e+00 -7.8031e-01 -4.7713e-02 +1.5126e+00 +1.0587e+00 +1.3184e+00 +1.3673e-01
988 +3.041490131e+01 +3.041490131e+01 -3.050509869e+01 -6.092000000e+01 -6.8201e-01 +2.3082e+00 +2.9753e+00 -2.0008e+00 -2.7590e+00 +2.3809e+00 +8.1737e-01 -1.6189e+00 -3.1707e+00 -3.5159e+00 -1.5427e+00 +1.6785e+00 -2.8548e+00 -4.2554e-01 -1.4223e+00 -4.3319e+00 -5.3195e-01 +3.9726e-01 +3.2308e+00 -4.7104e+00
1187 +2.037621235e+01 +2.037621235e+01 -4.054378765e+01 -6.092000000e+01 +2.4207e+00 +2.9714e+00 +2.5429e+00 -2.1270e+00 -3.9473e+00 +2.7121e+00 -3.4216e-01 +1.1721e+00 -3.7731e-01 -3.5159e+00 -1.5427e+00 +1.6785e+00 -2.8548e+00 -4.2554e-01 +5.2698e-01 -4.3319e+00 +8.2839e-01 +3.9726e-01 +1.7526e+00 -3.4940e+00
1580 +1.329014062e+01 +1.329014062e+01 -4.762985938e+01 -6.092000000e+01 +2.4207e+00 +2.9714e+00 +2.5429e+00 -2.1270e+00 -2.7590e+00 +2.3809e+00 +8.1737e-01 -1.2550e-01 -3.0559e+00 -3.5159e+00 -1.5427e+00 +1.6785e+00 -2.8548e+00 -4.2554e-01 +5.2698e-01 -4.3319e+00 +1.5126e+00 +1.0587e+00 +2.5048e+00 -3.4940e+00
1970 +7.698487159e+00 +7.698487159e+00 -5.322151284e+01 -6.092000000e+01 +5.9496e-02 +2.3082e+00 +2.9753e+00 -6.3940e-01 -2.7590e+00 +2.3809e+00 +8.1737e-01 +1.1721e+00 -3.1707e+00 -2.3988e+00 -1.5427e+00 +1.6785e+00 -2.8548e+00 -4.2554e-01 +5.2698e-01 -4.3319e+00 +1.5126e+00 +1.0587e+00 +2.5048e+00 -1.6078e+00
2359 +5.300244885e+00 +5.300244885e+00 -5.561975511e+01 -6.092000000e+01 +5.9496e-02 +2.3082e+00 +2.9753e+00 -6.3940e-01 -2.7590e+00 +2.3809e+00 +8.1737e-01 +1.1721e+00 -2.6492e+00 -3.5159e+00 -1.5427e+00 +1.6785e+00 -3.8010e+00 -4.2554e-01 +5.2698e-01 -2.9918e+00 +1.5126e+00 +1.0587e+00 +2.5048e+00 -2.2893e+00
2946 +3.239170254e+00 +3.239170254e+00 -5.768082975e+01 -6.092000000e+01 +7.0763e-01 +2.3082e+00 +2.9753e+00 -6.3940e-01 -2.7590e+00 +2.3809e+00 +8.1737e-01 +1.1721e+00 -2.2197e+00 -2.3988e+00 -1.5427e+00 +1.6785e+00 -3.8010e+00 -2.9719e-02 +5.2698e-01 -2.9918e+00 +1.5080e+00 +1.0587e+00 +2.5048e+00 -2.2893e+00
3339 +2.011492420e+00 +2.011492420e+00 -5.890850758e+01 -6.092000000e+01 +7.0763e-01 +2.3082e+00 +2.9753e+00 -6.3940e-01 -2.7590e+00 +2.3809e+00 +8.1737e-01 +1.1721e+00 -2.2197e+00 -2.8421e+00 -1.5427e+00 +2.2771e+00 -3.8010e+00 -2.9719e-02 +5.2698e-01 -2.9918e+00 +1.5080e+00 +1.8750e+00 +2.5048e+00 -2.2893e+00
3923 +1.395510998e+00 +1.395510998e+00 -5.952448900e+01 -6.092000000e+01 +7.0763e-01 +2.3082e+00 +2.9753e+00 -6.3940e-01 -2.7590e+00 +2.3809e+00 +8.1737e-01 +1.1721e+00 -2.2197e+00 -2.8421e+00 -1.9569e+00 +2.2771e+00 -3.8010e+00 -2.9719e-02 +5.2698e-01 -2.9918e+00 +1.5080e+00 +1.8750e+00 +3.3330e+00 -2.2893e+00
4310 +9.747906703e-01 +9.747906703e-01 -5.994520933e+01 -6.092000000e+01 +7.0763e-01 +2.3082e+00 +3.1331e+00 -6.3940e-01 -3.1928e+00 +2.3809e+00 +8.1737e-01 +1.0990e+00 -2.2197e+00 -2.8421e+00 -2.3000e+00 +2.2771e+00 -3.8010e+00 -2.9719e-02 +1.2268e-01 -2.9918e+00 +1.5080e+00 +1.8750e+00 +3.3330e+00 -2.2893e+00
5265 +6.116336987e-01 +6.116336987e-01 -6.030836630e+01 -6.092000000e+01 +7.0763e-01 +2.3082e+00 +3.1331e+00 -9.6162e-01 -3.1928e+00 +2.3809e+00 +8.1737e-01 +1.0990e+00 -2.2197e+00 -2.6491e+00 -2.3000e+00 +2.2771e+00 -3.8010e+00 +2.3868e-01 +1.2268e-01 -2.9918e+00 +1.5080e+00 +1.8750e+00 +3.3330e+00 -2.2893e+00
6038 +3.704530964e-01 +3.704530964e-01 -6.054954690e+01 -6.092000000e+01 +7.0763e-01 +2.3698e+00 +3.4091e+00 -9.7991e-01 -3.1928e+00 +2.2150e+00 +8.1737e-01 +1.0687e+00 -2.2197e+00 -2.6491e+00 -2.3000e+00 +2.2771e+00 -3.8010e+00 +2.3868e-01 +1.2268e-01 -2.9918e+00 +1.5080e+00 +1.8750e+00 +2.8637e+00 -2.2893e+00
6434 +2.414561847e-01 +2.414561847e-01 -6.067854382e+01 -6.092000000e+01 +7.0763e-01 +2.6793e+00 +3.4091e+00 -9.7991e-01 -3.1928e+00 +2.2150e+00 +8.1737e-01 +1.0990e+00 -2.2197e+00 -2.6491e+00 -2.3000e+00 +2.2771e+00 -3.6665e+00 +2.3868e-01 +1.2268e-01 -3.2642e+00 +1.5080e+00 +1.8750e+00 +2.8637e+00 -2.2893e+00
7419 +1.535428592e-01 +1.535428592e-01 -6.076645714e+01 -6.092000000e+01 +7.0763e-01 +2.6793e+00 +3.4091e+00 -1.0413e+00 -3.0825e+00 +2.2150e+00 +8.1737e-01 +1.0687e+00 -2.2197e+00 -2.6491e+00 -2.3000e+00 +2.2771e+00 -3.8010e+00 +2.3868e-01 +1.2268e-01 -3.2642e+00 +1.5080e+00 +1.8750e+00 +3.1251e+00 -2.2893e+00
8397 +9.909243478e-02 +9.909243478e-02 -6.082090757e+01 -6.092000000e+01 +8.7357e-01 +2.6793e+00 +3.4091e+00 -1.0413e+00 -3.0825e+00 +2.2150e+00 +8.1737e-01 +8.6477e-01 -2.2197e+00 -2.6491e+00 -2.3000e+00 +2.3972e+00 -3.8010e+00 +2.3868e-01 +1.2268e-01 -3.2642e+00 +1.5080e+00 +1.8750e+00 +3.1251e+00 -2.2893e+00
9957 +6.300289414e-02 +6.300289414e-02 -6.085699711e+01 -6.092000000e+01 +8.7357e-01 +2.6094e+00 +3.4091e+00 -1.0413e+00 -3.0825e+00 +2.1816e+00 +8.5491e-01 +8.6477e-01 -2.1637e+00 -2.6491e+00 -2.1928e+00 +2.3972e+00 -3.8010e+00 +2.3868e-01 +1.2268e-01 -3.2642e+00 +1.5080e+00 +1.8750e+00 +3.1251e+00 -2.2893e+00
31352 +3.410548022e-02 +3.410548022e-02 -6.088589452e+01 -6.092000000e+01 +8.7357e-01 +2.6094e+00 +3.4091e+00 -1.1300e+00 -3.0825e+00 +2.1288e+00 +1.0100e+00 +8.6477e-01 -2.1830e+00 -2.6491e+00 -2.1928e+00 +2.3972e+00 -3.8010e+00 +2.7708e-01 +1.2268e-01 -3.2755e+00 +1.5080e+00 +1.8750e+00 +3.1251e+00 -2.2893e+00
33291 +2.448287215e-02 +2.448287215e-02 -6.089551713e+01 -6.092000000e+01 +8.7357e-01 +2.6094e+00 +3.4091e+00 -1.1300e+00 -3.0825e+00 +2.0643e+00 +9.6643e-01 +9.6938e-01 -2.1830e+00 -2.6491e+00 -2.1928e+00 +2.3972e+00 -3.8010e+00 +2.7708e-01 +1.3036e-01 -3.2755e+00 +1.5080e+00 +1.8750e+00 +3.1251e+00 -2.2893e+00
35586 +1.580442102e-02 +1.580442102e-02 -6.090419558e+01 -6.092000000e+01 +8.9661e-01 +2.6094e+00 +3.4091e+00 -1.1300e+00 -3.0825e+00 +2.0643e+00 +9.6643e-01 +9.6938e-01 -2.1830e+00 -2.6491e+00 -2.1928e+00 +2.3787e+00 -3.8010e+00 +2.7708e-01 +1.3036e-01 -3.3327e+00 +1.5080e+00 +1.9450e+00 +3.0903e+00 -2.2893e+00
64845 +8.392843602e-03 +8.392843602e-03 -6.091160716e+01 -6.092000000e+01 +9.0353e-01 +2.6094e+00 +3.4091e+00 -1.1618e+00 -3.0825e+00 +2.0734e+00 +9.5977e-01 +9.8328e-01 -2.0747e+00 -2.6491e+00 -2.2497e+00 +2.3972e+00 -3.8074e+00 +3.4052e-01 +1.7131e-01 -3.3434e+00 +1.4920e+00 +1.9068e+00 +3.0464e+00 -2.2874e+00
66774 +6.033267626e-03 +6.033267626e-03 -6.091396673e+01 -6.092000000e+01 +8.9585e-01 +2.6094e+00 +3.4091e+00 -1.1618e+00 -3.0825e+00 +2.0734e+00 +9.5977e-01 +9.6536e-01 -2.0747e+00 -2.6491e+00 -2.2176e+00 +2.3972e+00 -3.8235e+00 +3.4052e-01 +1.7131e-01 -3.3434e+00 +1.4920e+00 +1.9068e+00 +3.0464e+00 -2.2874e+00
67303 +3.660254321e-03 +3.660254321e-03 -6.091633975e+01 -6.092000000e+01 +8.9585e-01 +2.6094e+00 +3.4091e+00 -1.1618e+00 -3.0825e+00 +2.0734e+00 +9.5977e-01 +9.6536e-01 -2.1145e+00 -2.6491e+00 -2.2176e+00 +2.3819e+00 -3.8235e+00 +3.4052e-01 +1.7131e-01 -3.3434e+00 +1.4920e+00 +1.9068e+00 +3.0464e+00 -2.2874e+00
106412 +2.374435115e-03 +2.374435115e-03 -6.091762556e+01 -6.092000000e+01 +8.9880e-01 +2.6135e+00 +3.4157e+00 -1.1131e+00 -3.0952e+00 +2.0766e+00 +9.7782e-01 +9.2431e-01 -2.1242e+00 -2.6392e+00 -2.1942e+00 +2.3679e+00 -3.8259e+00 +3.1493e-01 +2.1059e-01 -3.3365e+00 +1.4765e+00 +1.9229e+00 +3.0388e+00 -2.2885e+00
116012 +1.477128744e-03 +1.477128744e-03 -6.091852287e+01 -6.092000000e+01 +8.6899e-01 +2.6049e+00 +3.4133e+00 -1.1091e+00 -3.1009e+00 +2.0658e+00 +9.5764e-01 +9.4497e-01 -2.1254e+00 -2.6529e+00 -2.2187e+00 +2.3725e+00 -3.8224e+00 +3.1519e-01 +1.7995e-01 -3.3441e+00 +1.4645e+00 +1.9230e+00 +3.0506e+00 -2.2899e+00
116412 +7.028384264e-04 +7.028384264e-04 -6.091929716e+01 -6.092000000e+01 +8.7624e-01 +2.6023e+00 +3.4143e+00 -1.1181e+00 -3.0917e+00 +2.0784e+00 +9.6312e-01 +9.3785e-01 -2.1203e+00 -2.6485e+00 -2.2272e+00 +2.3756e+00 -3.8250e+00 +3.2773e-01 +1.8040e-01 -3.3370e+00 +1.4654e+00 +1.9272e+00 +3.0583e+00 -2.2908e+00
116612 +5.677042554e-04 +5.677042554e-04 -6.091943230e+01 -6.092000000e+01 +8.7784e-01 +2.5952e+00 +3.4149e+00 -1.1166e+00 -3.0898e+00 +2.0819e+00 +9.6557e-01 +9.3457e-01 -2.1146e+00 -2.6396e+00 -2.2275e+00 +2.3786e+00 -3.8251e+00 +3.2780e-01 +1.8104e-01 -3.3353e+00 +1.4733e+00 +1.9291e+00 +3.0599e+00 -2.2869e+00
174660 +3.336008029e-04 +3.336008029e-04 -6.091966640e+01 -6.092000000e+01 +8.8824e-01 +2.6019e+00 +3.4181e+00 -1.1193e+00 -3.0968e+00 +2.0759e+00 +9.5883e-01 +9.3466e-01 -2.1171e+00 -2.6502e+00 -2.2242e+00 +2.3812e+00 -3.8214e+00 +3.1651e-01 +1.8845e-01 -3.3407e+00 +1.4803e+00 +1.9094e+00 +3.0593e+00 -2.2864e+00
181460 +2.054346921e-04 +2.054346921e-04 -6.091979457e+01 -6.092000000e+01 +8.7936e-01 +2.6029e+00 +3.4141e+00 -1.1224e+00 -3.0906e+00 +2.0769e+00 +9.6656e-01 +9.3009e-01 -2.1237e+00 -2.6489e+00 -2.2274e+00 +2.3783e+00 -3.8252e+00 +3.2703e-01 +1.8168e-01 -3.3382e+00 +1.4790e+00 +1.9161e+00 +3.0576e+00 -2.2835e+00
182660 +1.398924252e-04 +1.398924252e-04 -6.091986011e+01 -6.092000000e+01 +8.8453e-01 +2.6042e+00 +3.4143e+00 -1.1223e+00 -3.0890e+00 +2.0775e+00 +9.7811e-01 +9.3441e-01 -2.1195e+00 -2.6467e+00 -2.2287e+00 +2.3774e+00 -3.8241e+00 +3.2550e-01 +1.8325e-01 -3.3381e+00 +1.4768e+00 +1.9121e+00 +3.0585e+00 -2.2875e+00
183860 +8.147578760e-05 +8.147578760e-05 -6.091991852e+01 -6.092000000e+01 +8.8837e-01 +2.6048e+00 +3.4141e+00 -1.1235e+00 -3.0888e+00 +2.0788e+00 +9.6433e-01 +9.3298e-01 -2.1202e+00 -2.6465e+00 -2.2295e+00 +2.3775e+00 -3.8243e+00 +3.2541e-01 +1.8494e-01 -3.3372e+00 +1.4770e+00 +1.9134e+00 +3.0547e+00 -2.2901e+00
184460 +5.552479759e-05 +5.552479759e-05 -6.091994448e+01 -6.092000000e+01 +8.8798e-01 +2.6049e+00 +3.4141e+00 -1.1221e+00 -3.0884e+00 +2.0787e+00 +9.6431e-01 +9.3324e-01 -2.1192e+00 -2.6464e+00 -2.2298e+00 +2.3755e+00 -3.8246e+00 +3.2528e-01 +1.8508e-01 -3.3376e+00 +1.4762e+00 +1.9134e+00 +3.0541e+00 -2.2870e+00
184860 +3.842583350e-05 +3.842583350e-05 -6.091996157e+01 -6.092000000e+01 +8.8802e-01 +2.6049e+00 +3.4140e+00 -1.1203e+00 -3.0895e+00 +2.0789e+00 +9.6335e-01 +9.3490e-01 -2.1193e+00 -2.6463e+00 -2.2277e+00 +2.3789e+00 -3.8245e+00 +3.2530e-01 +1.8591e-01 -3.3386e+00 +1.4765e+00 +1.9140e+00 +3.0518e+00 -2.2866e+00
195060 +1.714214635e-05 +1.714214635e-05 -6.091998286e+01 -6.092000000e+01 +8.8847e-01 +2.6056e+00 +3.4106e+00 -1.1222e+00 -3.0906e+00 +2.0769e+00 +9.6424e-01 +9.3629e-01 -2.1186e+00 -2.6456e+00 -2.2248e+00 +2.3752e+00 -3.8236e+00 +3.2483e-01 +1.8546e-01 -3.3374e+00 +1.4793e+00 +1.9127e+00 +3.0544e+00 -2.2861e+00
224483 +1.212616792e-05 +1.212616792e-05 -6.091998787e+01 -6.092000000e+01 +8.9000e-01 +2.6032e+00 +3.4116e+00 -1.1205e+00 -3.0887e+00 +2.0758e+00 +9.6402e-01 +9.3677e-01 -2.1204e+00 -2.6452e+00 -2.2255e+00 +2.3764e+00 -3.8247e+00 +3.2451e-01 +1.8628e-01 -3.3379e+00 +1.4785e+00 +1.9147e+00 +3.0519e+00 -2.2874e+00
225083 +9.125255509e-06 +9.125255509e-06 -6.091999087e+01 -6.092000000e+01 +8.8954e-01 +2.6034e+00 +3.4113e+00 -1.1200e+00 -3.0919e+00 +2.0759e+00 +9.6385e-01 +9.3576e-01 -2.1197e+00 -2.6452e+00 -2.2254e+00 +2.3762e+00 -3.8248e+00 +3.2410e-01 +1.8658e-01 -3.3380e+00 +1.4775e+00 +1.9154e+00 +3.0525e+00 -2.2872e+00
254166 +4.689578851e-06 +4.689578851e-06 -6.091999531e+01 -6.092000000e+01 +8.8880e-01 +2.6032e+00 +3.4122e+00 -1.1204e+00 -3.0907e+00 +2.0757e+00 +9.6356e-01 +9.3642e-01 -2.1187e+00 -2.6447e+00 -2.2251e+00 +2.3749e+00 -3.8250e+00 +3.2457e-01 +1.8644e-01 -3.3359e+00 +1.4777e+00 +1.9139e+00 +3.0538e+00 -2.2862e+00
263966 +3.819557492e-06 +3.819557492e-06 -6.091999618e+01 -6.092000000e+01 +8.8918e-01 +2.6038e+00 +3.4114e+00 -1.1208e+00 -3.0905e+00 +2.0760e+00 +9.6460e-01 +9.3674e-01 -2.1188e+00 -2.6448e+00 -2.2247e+00 +2.3765e+00 -3.8250e+00 +3.2472e-01 +1.8544e-01 -3.3369e+00 +1.4785e+00 +1.9140e+00 +3.0532e+00 -2.2863e+00
264366 +2.344884230e-06 +2.344884230e-06 -6.091999766e+01 -6.092000000e+01 +8.8925e-01 +2.6035e+00 +3.4116e+00 -1.1206e+00 -3.0902e+00 +2.0768e+00 +9.6381e-01 +9.3658e-01 -2.1194e+00 -2.6446e+00 -2.2252e+00 +2.3767e+00 -3.8242e+00 +3.2408e-01 +1.8565e-01 -3.3370e+00 +1.4785e+00 +1.9139e+00 +3.0524e+00 -2.2863e+00
293357 +1.509191208e-06 +1.509191208e-06 -6.091999849e+01 -6.092000000e+01 +8.8856e-01 +2.6033e+00 +3.4118e+00 -1.1213e+00 -3.0902e+00 +2.0758e+00 +9.6359e-01 +9.3584e-01 -2.1191e+00 -2.6449e+00 -2.2255e+00 +2.3760e+00 -3.8247e+00 +3.2391e-01 +1.8607e-01 -3.3374e+00 +1.4789e+00 +1.9135e+00 +3.0527e+00 -2.2865e+00
313276 +9.264368046e-07 +9.264368046e-07 -6.091999907e+01 -6.092000000e+01 +8.8917e-01 +2.6030e+00 +3.4118e+00 -1.1211e+00 -3.0903e+00 +2.0764e+00 +9.6401e-01 +9.3626e-01 -2.1193e+00 -2.6446e+00 -2.2256e+00 +2.3760e+00 -3.8244e+00 +3.2425e-01 +1.8535e-01 -3.3366e+00 +1.4782e+00 +1.9135e+00 +3.0529e+00 -2.2861e+00
322076 +4.241781753e-07 +4.241781753e-07 -6.091999958e+01 -6.092000000e+01 +8.8888e-01 +2.6030e+00 +3.4121e+00 -1.1207e+00 -3.0902e+00 +2.0759e+00 +9.6388e-01 +9.3622e-01 -2.1191e+00 -2.6449e+00 -2.2254e+00 +2.3762e+00 -3.8249e+00 +3.2395e-01 +1.8558e-01 -3.3370e+00 +1.4784e+00 +1.9137e+00 +3.0526e+00 -2.2866e+00
322676 +3.749582831e-07 +3.749582831e-07 -6.091999963e+01 -6.092000000e+01 +8.8891e-01 +2.6031e+00 +3.4121e+00 -1.1208e+00 -3.0905e+00 +2.0760e+00 +9.6388e-01 +9.3624e-01 -2.1193e+00 -2.6446e+00 -2.2254e+00 +2.3763e+00 -3.8248e+00 +3.2396e-01 +1.8580e-01 -3.3369e+00 +1.4785e+00 +1.9137e+00 +3.0528e+00 -2.2866e+00
323476 +2.159373409e-07 +2.159373409e-07 -6.091999978e+01 -6.092000000e+01 +8.8880e-01 +2.6031e+00 +3.4122e+00 -1.1207e+00 -3.0904e+00 +2.0761e+00 +9.6388e-01 +9.3569e-01 -2.1193e+00 -2.6449e+00 -2.2256e+00 +2.3760e+00 -3.8247e+00 +3.2407e-01 +1.8575e-01 -3.3368e+00 +1.4784e+00 +1.9137e+00 +3.0528e+00 -2.2866e+00
387459 +1.314992701e-07 +1.314992701e-07 -6.091999987e+01 -6.092000000e+01 +8.8872e-01 +2.6032e+00 +3.4119e+00 -1.1208e+00 -3.0905e+00 +2.0761e+00 +9.6405e-01 +9.3602e-01 -2.1191e+00 -2.6448e+00 -2.2255e+00 +2.3760e+00 -3.8247e+00 +3.2395e-01 +1.8575e-01 -3.3368e+00 +1.4784e+00 +1.9137e+00 +3.0529e+00 -2.2865e+00
389259 +9.539349577e-08 +9.539349577e-08 -6.091999990e+01 -6.092000000e+01 +8.8885e-01 +2.6032e+00 +3.4119e+00 -1.1208e+00 -3.0905e+00 +2.0761e+00 +9.6408e-01 +9.3604e-01 -2.1192e+00 -2.6448e+00 -2.2254e+00 +2.3760e+00 -3.8248e+00 +3.2395e-01 +1.8572e-01 -3.3370e+00 +1.4784e+00 +1.9136e+00 +3.0528e+00 -2.2865e+00
390459 +5.563727257e-08 +5.563727257e-08 -6.091999994e+01 -6.092000000e+01 +8.8885e-01 +2.6032e+00 +3.4119e+00 -1.1208e+00 -3.0904e+00 +2.0761e+00 +9.6399e-01 +9.3591e-01 -2.1191e+00 -2.6449e+00 -2.2255e+00 +2.3761e+00 -3.8248e+00 +3.2395e-01 +1.8552e-01 -3.3368e+00 +1.4784e+00 +1.9136e+00 +3.0528e+00 -2.2865e+00
400459 +3.288194250e-08 +3.288194250e-08 -6.091999997e+01 -6.092000000e+01 +8.8880e-01 +2.6032e+00 +3.4120e+00 -1.1207e+00 -3.0904e+00 +2.0761e+00 +9.6393e-01 +9.3596e-01 -2.1191e+00 -2.6448e+00 -2.2256e+00 +2.3760e+00 -3.8247e+00 +3.2405e-01 +1.8563e-01 -3.3368e+00 +1.4783e+00 +1.9136e+00 +3.0528e+00 -2.2865e+00
400659 +2.183717385e-08 +2.183717385e-08 -6.091999998e+01 -6.092000000e+01 +8.8881e-01 +2.6032e+00 +3.4120e+00 -1.1207e+00 -3.0904e+00 +2.0760e+00 +9.6398e-01 +9.3597e-01 -2.1192e+00 -2.6447e+00 -2.2256e+00 +2.3760e+00 -3.8247e+00 +3.2404e-01 +1.8564e-01 -3.3368e+00 +1.4783e+00 +1.9136e+00 +3.0528e+00 -2.2864e+00
